x,y
1.7830000000000001,0.9775691628563532
1.784,0.9773580594544514
1.7850000000000001,0.9771459786945716
1.786,0.9769329207887946
1.7870000000000001,0.9767188859501781
1.788,0.9765038743927572
1.7890000000000001,0.9762878863315432
1.79,0.9760709219825242
1.7910000000000001,0.9758529815626645
1.792,0.9756340652899047
1.793,0.9754141733831608
1.794,0.9751933060623249
1.795,0.9749714635482642
1.796,0.9747486460628211
1.797,0.9745248538288133
1.798,0.9743000870700328
1.799,0.9740743460112464
1.8,0.9738476308781951
1.801,0.9736199418975943
1.802,0.9733912792971325
1.803,0.9731616433054727
1.804,0.9729310341522506
1.805,0.9726994520680754
1.806,0.9724668972845293
1.807,0.9722333700341669
1.808,0.9719988705505154
1.809,0.9717633990680744
1.81,0.9715269558223153
1.811,0.9712895410496815
1.812,0.9710511549875873
1.813,0.9708117978744193
1.814,0.9705714699495341
1.815,0.9703301714532601
1.816,0.9700879026268953
1.817,0.9698446637127087
1.818,0.9696004549539393
1.819,0.9693552765947958
1.82,0.9691091288804563
1.821,0.9688620120570689
1.822,0.96861392637175
1.823,0.9683648720725856
1.824,0.9681148494086297
1.825,0.9678638586299051
1.826,0.9676118999874025
1.827,0.9673589737330807
1.828,0.9671050801198655
1.829,0.9668502194016511
1.83,0.9665943918332975
1.831,0.966337597670633
1.832,0.9660798371704511
1.833,0.9658211105905127
1.834,0.965561418189544
1.835,0.9653007602272378
1.836,0.9650391369642516
1.837,0.964776548662209
1.838,0.964512995583698
1.839,0.9642484779922719
1.84,0.9639829961524481
1.841,0.9637165503297086
1.842,0.9634491407904989
1.843,0.9631807678022288
1.844,0.9629114316332712
1.845,0.9626411325529622
1.846,0.9623698708316009
1.847,0.9620976467404488
1.848,0.9618244605517302
1.849,0.9615503125386313
1.85,0.9612752029752999
1.851,0.9609991321368457
1.852,0.9607221002993394
1.853,0.9604441077398128
1.854,0.9601651547362586
1.855,0.9598852415676297
1.856,0.9596043685138391
1.857,0.95932253585576
1.858,0.9590397438752251
1.859,0.9587559928550261
1.86,0.9584712830789142
1.861,0.958185614831599
1.862,0.957898988398749
1.863,0.9576114040669903
1.864,0.9573228621239074
1.865,0.9570333628580421
1.866,0.9567429065588936
1.867,0.9564514935169185
1.868,0.9561591240235294
1.869,0.9558657983710961
1.87,0.955571516852944
1.871,0.9552762797633546
1.872,0.9549800873975651
1.873,0.9546829400517679
1.874,0.95438483802311
1.875,0.9540857816096938
1.8760000000000001,0.9537857711105754
1.877,0.9534848068257654
1.8780000000000001,0.953182889056228
1.879,0.952880018103881
1.8800000000000001,0.9525761942715953
1.881,0.9522714178631948
1.8820000000000001,0.9519656891834557
1.883,0.9516590085381067
1.8840000000000001,0.9513513762338285
1.885,0.9510427925782534
1.8860000000000001,0.950733257879965
1.887,0.9504227724484978
1.8880000000000001,0.9501113365943374
1.889,0.9497989506289197
1.8900000000000001,0.9494856148646305
1.891,0.9491713296148054
1.8920000000000001,0.9488560951937299
1.893,0.9485399119166383
1.8940000000000001,0.9482227800997137
1.895,0.9479047000600882
1.8960000000000001,0.9475856721158415
1.897,0.9472656965860018
1.8980000000000001,0.9469447737905443
1.899,0.946622904050392
1.9000000000000001,0.9463000876874145
1.901,0.9459763250244282
1.9020000000000001,0.9456516163851956
1.903,0.9453259620944255
1.9040000000000001,0.944999362477772
1.905,0.944671817861835
1.9060000000000001,0.9443433285741587
1.907,0.9440138949432325
1.9080000000000001,0.9436835172984901
1.909,0.943352195970309
1.9100000000000001,0.9430199312900105
1.911,0.9426867235898594
1.9120000000000001,0.9423525732030631
1.913,0.9420174804637723
1.9140000000000001,0.9416814457070795
1.915,0.9413444692690194
1.9160000000000001,0.9410065514865685
1.917,0.9406676926976446
1.9180000000000001,0.9403278932411063
1.919,0.9399871534567532
1.92,0.9396454736853249
1.921,0.9393028542685012
1.922,0.9389592955489017
1.923,0.9386147978700846
1.924,0.938269361576548
1.925,0.9379229870137281
1.926,0.9375756745279993
1.927,0.937227424466674
1.928,0.9368782371780024
1.929,0.9365281130111717
1.93,0.9361770523163061
1.931,0.935825055444466
1.932,0.9354721227476487
1.933,0.9351182545787864
1.934,0.9347634512917475
1.935,0.9344077132413352
1.936,0.9340510407832876
1.937,0.933693434274277
1.938,0.93333489407191
1.939,0.9329754205347266
1.94,0.9326150140222005
1.941,0.932253674894738
1.942,0.9318914035136784
1.943,0.9315282002412929
1.944,0.9311640654407848
1.945,0.9307989994762887
1.946,0.930433002712871
1.947,0.9300660755165279
1.948,0.9296982182541869
1.949,0.9293294312937049
1.95,0.9289597150038693
1.951,0.928589069754396
1.952,0.9282174959159304
1.953,0.9278449938600462
1.954,0.9274715639592453
1.955,0.9270972065869579
1.956,0.9267219221175412
1.957,0.9263457109262795
1.958,0.9259685733893842
1.959,0.9255905098839926
1.96,0.9252115207881683
1.961,0.9248316064809001
1.962,0.9244507673421027
1.963,0.9240690037526149
1.964,0.9236863160942005
1.965,0.9233027047495468
1.966,0.9229181701022654
1.967,0.9225327125368907
1.968,0.9221463324388806
1.969,0.9217590301946146
1.97,0.9213708061913954
1.971,0.9209816608174467
1.972,0.920591594461914
1.973,0.9202006075148634
1.974,0.9198087003672822
1.975,0.9194158734110771
1.976,0.9190221270390754
1.977,0.918627461645023
1.978,0.9182318776235857
1.979,0.9178353753703472
1.98,0.9174379552818098
1.981,0.9170396177553937
1.982,0.9166403631894361
1.983,0.9162401919831917
1.984,0.9158391045368318
1.985,0.9154371012514436
1.986,0.9150341825290306
1.987,0.914630348772511
1.988,0.9142256003857192
1.989,0.913819937773403
1.99,0.9134133613412252
1.991,0.9130058714957622
1.992,0.9125974686445038
1.993,0.9121881531958527
1.994,0.9117779255591245
1.995,0.9113667861445467
1.996,0.9109547353632588
1.997,0.9105417736273113
1.998,0.9101279013496661
1.999,0.9097131189441955
2.0,0.9092974268256817
2.001,0.9088808254098169
2.0020000000000002,0.9084633151132022
2.003,0.9080448963533483
2.004,0.9076255695486737
2.005,0.9072053351185052
2.0060000000000002,0.906784193483077
2.007,0.9063621450635311
2.008,0.9059391902819156
2.009,0.9055153295611854
2.0100000000000002,0.9050905633252009
2.011,0.9046648919987286
2.012,0.9042383160074398
2.013,0.9038108357779102
2.0140000000000002,0.9033824517376201
2.015,0.9029531643149536
2.016,0.9025229739391981
2.017,0.9020918810405439
2.0180000000000002,0.9016598860500836
2.019,0.9012269893998126
2.02,0.9007931915226273
2.021,0.9003584928523256
2.0220000000000002,0.8999228938236058
2.023,0.8994863948720674
2.024,0.899048996434209
2.025,0.8986106989474292
2.0260000000000002,0.8981715028500251
2.027,0.8977314085811932
2.028,0.8972904165810275
2.029,0.89684852729052
2.0300000000000002,0.8964057411515598
2.031,0.8959620586069333
2.032,0.8955174801003228
2.033,0.895072006076307
2.0340000000000003,0.8946256369803594
2.035,0.8941783732588495
2.036,0.893730215359041
2.037,0.8932811637290916
2.0380000000000003,0.8928312188180526
2.039,0.8923803810758695
2.04,0.8919286509533796
2.041,0.8914760289023131
2.0420000000000003,0.8910225153752919
2.043,0.8905681108258297
2.044,0.8901128157083308
2.045,0.8896566304780904
2.0460000000000003,0.8891995555912935
2.047,0.8887415915050153
2.048,0.8882827386772196
2.049,0.8878229975667594
2.05,0.8873623686333755
2.051,0.8869008523376968
2.052,0.8864384491412397
2.053,0.8859751595064075
2.054,0.8855109838964895
2.055,0.8850459227756613
2.056,0.8845799766089842
2.057,0.8841131458624043
2.058,0.8836454310027522
2.059,0.8831768324977425
2.06,0.8827073508159741
2.061,0.8822369864269284
2.062,0.8817657398009698
2.063,0.8812936114093447
2.064,0.8808206017241819
2.065,0.8803467112184906
2.066,0.8798719403661616
2.067,0.8793962896419654
2.068,0.8789197595215529
2.069,0.8784423504814541
2.07,0.8779640629990781
2.071,0.8774848975527121
2.072,0.8770048546215219
2.073,0.8765239346855501
2.074,0.8760421382257166
2.075,0.8755594657238177
2.076,0.8750759176625263
2.077,0.8745914945253902
2.078,0.8741061967968323
2.079,0.8736200249621504
2.08,0.8731329795075164
2.081,0.8726450609199757
2.082,0.8721562696874469
2.083,0.8716666062987208
2.084,0.8711760712434613
2.085,0.8706846650122031
2.086,0.8701923880963525
2.087,0.8696992409881861
2.088,0.8692052241808513
2.089,0.8687103381683648
2.09,0.8682145834456126
2.091,0.867717960508349
2.092,0.8672204698531975
2.093,0.8667221119776484
2.094,0.8662228873800595
2.095,0.8657227965596552
2.096,0.8652218400165267
2.097,0.8647200182516304
2.098,0.8642173317667877
2.099,0.8637137810646851
2.1,0.8632093666488737
2.101,0.8627040890237676
2.102,0.8621979486946443
2.103,0.861690946167644
2.104,0.8611830819497694
2.105,0.8606743565488848
2.106,0.8601647704737153
2.107,0.8596543242338468
2.108,0.859143018339726
2.109,0.8586308533026583
2.11,0.8581178296348089
2.111,0.8576039478492011
2.112,0.8570892084597173
2.113,0.8565736119810964
2.114,0.8560571589289349
2.115,0.8555398498196856
2.116,0.8550216851706579
2.117,0.8545026655000163
2.118,0.8539827913267805
2.119,0.8534620631708243
2.12,0.8529404815528762
2.121,0.8524180469945177
2.122,0.8518947600181832
2.123,0.8513706211471594
2.124,0.8508456309055857
2.125,0.850319789818452
2.126,0.8497930984115993
2.1270000000000002,0.8492655572117188
2.128,0.8487371667463521
2.129,0.8482079275438894
2.13,0.8476778401335698
2.1310000000000002,0.8471469050454805
2.132,0.846615122810557
2.133,0.8460824939605812
2.134,0.8455490190281819
2.1350000000000002,0.8450146985468339
2.136,0.8444795330508579
2.137,0.8439435230754193
2.138,0.843406669156528
2.1390000000000002,0.8428689718310375
2.14,0.8423304316366457
2.141,0.8417910491118924
2.142,0.8412508247961602
2.1430000000000002,0.840709759229673
2.144,0.8401678529534969
2.145,0.8396251065095379
2.146,0.8390815204405423
2.1470000000000002,0.838537095290096
2.148,0.8379918316026245
2.149,0.8374457299233912
2.15,0.8368987907984977
2.1510000000000002,0.836351014774883
2.152,0.8358024024003236
2.153,0.8352529542234313
2.154,0.8347026707936543
2.1550000000000002,0.8341515526612759
2.156,0.8335996003774147
2.157,0.8330468144940224
2.158,0.8324931955638851
2.1590000000000003,0.8319387441406214
2.16,0.8313834607786831
2.161,0.8308273460333533
2.162,0.8302704004607467
2.1630000000000003,0.8297126246178087
2.164,0.8291540190623153
2.165,0.828594584352872
2.166,0.8280343210489135
2.1670000000000003,0.8274732297107026
2.168,0.8269113108993311
2.169,0.8263485651767178
2.17,0.8257849931056082
2.1710000000000003,0.8252205952495739
2.172,0.8246553721730133
2.173,0.8240893244411495
2.174,0.8235224526200298
2.1750000000000003,0.8229547572765259
2.176,0.8223862389783335
2.177,0.8218168982939706
2.178,0.821246735792778
2.179,0.820675752044918
2.18,0.8201039476213741
2.181,0.8195313230939512
2.182,0.8189578790352735
2.183,0.818383616018785
2.184,0.8178085346187484
2.185,0.8172326354102456
2.186,0.8166559189691754
2.187,0.8160783858722545
2.188,0.8155000366970153
2.189,0.8149208720218076
2.19,0.814340892425796
2.191,0.8137600984889597
2.192,0.8131784907920924
2.193,0.8125960699168024
2.194,0.8120128364455103
2.195,0.8114287909614493
2.196,0.8108439340486646
2.197,0.8102582662920138
2.198,0.8096717882771642
2.199,0.8090845005905939
2.2,0.8084964038195901
2.201,0.8079074985522501
2.202,0.8073177853774789
2.203,0.8067272648849896
2.204,0.8061359376653023
2.205,0.8055438043097448
2.206,0.8049508654104502
2.207,0.8043571215603572
2.208,0.8037625733532094
2.209,0.8031672213835556
2.21,0.8025710662467472
2.211,0.8019741085389396
2.212,0.8013763488570899
2.213,0.8007777877989585
2.214,0.8001784259631058
2.215,0.7995782639488941
2.216,0.7989773023564847
2.217,0.7983755417868398
2.218,0.7977729828417195
2.219,0.797169626123683
2.22,0.7965654722360865
2.221,0.7959605217830844
2.222,0.7953547753696268
2.223,0.7947482336014603
2.224,0.794140897085126
2.225,0.7935327664279611
2.226,0.7929238422380959
2.227,0.7923141251244545
2.228,0.7917036156967537
2.229,0.7910923145655036
2.23,0.7904802223420048
2.231,0.7898673396383494
2.232,0.7892536670674201
2.233,0.7886392052428897
2.234,0.7880239547792197
2.235,0.7874079162916607
2.236,0.7867910903962507
2.237,0.7861734777098162
2.238,0.7855550788499694
2.239,0.7849358944351092
2.24,0.7843159250844198
2.241,0.783695171417871
2.242,0.783073634056216
2.243,0.7824513136209922
2.244,0.7818282107345197
2.245,0.781204326019902
2.246,0.7805796601010232
2.247,0.7799542136025495
2.248,0.7793279871499269
2.249,0.7787009813693823
2.25,0.7780731968879212
2.251,0.7774446343333281
2.2520000000000002,0.7768152943341652
2.253,0.776185177519773
2.254,0.7755542845202679
2.255,0.7749226159665429
2.2560000000000002,0.7742901724902663
2.257,0.773656954723882
2.258,0.7730229633006074
2.259,0.7723881988544339
2.2600000000000002,0.7717526620201257
2.261,0.77111635343322
2.262,0.7704792737300252
2.263,0.7698414235476209
2.2640000000000002,0.7692028035238568
2.265,0.7685634142973536
2.266,0.7679232565075003
2.267,0.7672823307944543
2.2680000000000002,0.7666406377991413
2.269,0.7659981781632546
2.27,0.7653549525292535
2.271,0.7647109615403638
2.2720000000000002,0.7640662058405758
2.273,0.7634206860746461
2.274,0.7627744028880938
2.275,0.7621273569272023
2.2760000000000002,0.761479548839017
2.277,0.7608309792713468
2.278,0.7601816488727605
2.279,0.7595315582925888
2.2800000000000002,0.7588807081809218
2.281,0.75822909918861
2.282,0.7575767319672624
2.283,0.7569236071692459
2.2840000000000003,0.756269725447685
2.285,0.755615087456462
2.286,0.7549596938502144
2.287,0.754303545284336
2.2880000000000003,0.7536466424149748
2.289,0.7529889858990343
2.29,0.7523305763941708
2.291,0.7516714145587934
2.2920000000000003,0.7510115010520638
2.293,0.7503508365338961
2.294,0.7496894216649543
2.295,0.7490272571066534
2.2960000000000003,0.7483643435211575
2.297,0.7477006815713808
2.298,0.7470362719209848
2.299,0.746371115234379
2.3000000000000003,0.74570521217672
2.301,0.7450385634139113
2.302,0.7443711696126011
2.303,0.7437030314401835
2.3040000000000003,0.743034149564796
2.305,0.7423645246553212
2.306,0.7416941573813837
2.307,0.7410230484133505
2.308,0.7403511984223307
2.309,0.7396786080801738
2.31,0.7390052780594708
2.311,0.7383312090335513
2.312,0.7376564016764844
2.313,0.736980856663077
2.314,0.7363045746688746
2.315,0.7356275563701589
2.316,0.734949802443948
2.317,0.7342713135679957
2.318,0.7335920904207913
2.319,0.7329121336815577
2.32,0.7322314440302514
2.321,0.7315500221475618
2.322,0.7308678687149114
2.323,0.7301849844144531
2.324,0.7295013699290713
2.325,0.7288170259423801
2.326,0.7281319531387238
2.327,0.7274461522031752
2.328,0.726759623821535
2.329,0.7260723686803312
2.33,0.7253843874668195
2.331,0.7246956808689808
2.332,0.7240062495755217
2.333,0.723316094275873
2.334,0.7226252156601906
2.335,0.7219336144193528
2.336,0.7212412912449607
2.337,0.7205482468293372
2.338,0.7198544818655271
2.339,0.7191599970472953
2.34,0.7184647930691263
2.341,0.7177688706262237
2.342,0.7170722304145106
2.343,0.716374873130627
2.344,0.7156767994719299
2.345,0.7149780101364926
2.346,0.7142785058231051
2.347,0.7135782872312714
2.348,0.7128773550612097
2.349,0.7121757100138523
2.35,0.7114733527908443
2.351,0.7107702840945429
2.352,0.7100665046280167
2.353,0.7093620150950447
2.354,0.708656816200117
2.355,0.7079509086484322
2.356,0.7072442931458977
2.357,0.7065369703991287
2.358,0.7058289411154485
2.359,0.7051202060028859
2.36,0.7044107657701761
2.361,0.703700621126759
2.362,0.7029897727827797
2.363,0.7022782214490862
2.364,0.7015659678372298
2.365,0.7008530126594636
2.366,0.7001393566287436
2.367,0.6994250004587252
2.368,0.6987099448637648
2.369,0.6979941905589173
2.37,0.6972777382599378
2.371,0.696560588683278
2.372,0.6958427425460877
2.373,0.6951242005662125
2.374,0.6944049634621949
2.375,0.6936850319532718
2.376,0.6929644067593745
2.3770000000000002,0.6922430886011279
2.378,0.6915210781998506
2.379,0.6907983762775529
2.38,0.6900749835569364
2.3810000000000002,0.6893509007613936
2.382,0.6886261286150077
2.383,0.6879006678425507
2.384,0.687174519169483
2.3850000000000002,0.6864476833219532
2.386,0.6857201610267976
2.387,0.684991953011538
2.388,0.6842630600043826
2.3890000000000002,0.6835334827342239
2.39,0.6828032219306397
2.391,0.6820722783238904
2.392,0.6813406526449197
2.3930000000000002,0.6806083456253529
2.394,0.6798753579974973
2.395,0.6791416904943406
2.396,0.6784073438495498
2.3970000000000002,0.6776723187974715
2.398,0.676936616073131
2.399,0.676200236412231
2.4,0.675463180551151
2.4010000000000002,0.6747254492269463
2.402,0.6739870431773489
2.403,0.6732479631407646
2.404,0.6725082098562732
2.4050000000000002,0.6717677840636277
2.406,0.6710266865032544
2.407,0.6702849179162504
2.408,0.6695424790443846
2.4090000000000003,0.668799370630095
2.41,0.6680555934164909
2.411,0.6673111481473492
2.412,0.6665660355671148
2.4130000000000003,0.6658202564209
2.414,0.6650738114544847
2.415,0.6643267014143134
2.416,0.663578927047496
2.4170000000000003,0.6628304891018064
2.418,0.6620813883256834
2.419,0.6613316254682273
2.42,0.6605812012792007
2.4210000000000003,0.6598301165090277
2.422,0.6590783719087934
2.423,0.6583259682302421
2.424,0.6575729062257775
2.4250000000000003,0.6568191866484611
2.426,0.656064810252013
2.427,0.6553097777908095
2.428,0.6545540900198827
2.4290000000000003,0.6537977476949202
2.43,0.6530407515722648
2.431,0.6522831024089122
2.432,0.6515248009625115
2.433,0.6507658479913643
2.434,0.6500062442544229
2.435,0.6492459905112917
2.436,0.6484850875222241
2.437,0.6477235360481232
2.438,0.6469613368505397
2.439,0.6461984906916736
2.44,0.6454349983343708
2.441,0.6446708605421233
2.442,0.6439060780790687
2.443,0.64314065170999
2.444,0.6423745822003132
2.445,0.6416078703161078
2.446,0.6408405168240852
2.447,0.6400725224915994
2.448,0.6393038880866445
2.449,0.6385346143778549
2.45,0.6377647021345036
2.451,0.6369941521265038
2.452,0.6362229651244049
2.453,0.6354511418993939
2.454,0.6346786832232936
2.455,0.6339055898685633
2.456,0.633131862608296
2.457,0.6323575022162189
2.458,0.6315825094666918
2.459,0.6308068851347083
2.46,0.6300306299958922
2.461,0.6292537448264987
2.462,0.6284762304034123
2.463,0.6276980875041483
2.464,0.6269193169068491
2.465,0.6261399193902852
2.466,0.6253598957338539
2.467,0.6245792467175791
2.468,0.6237979731221098
2.469,0.6230160757287193
2.47,0.6222335553193046
2.471,0.6214504126763869
2.472,0.6206666485831082
2.473,0.6198822638232326
2.474,0.6190972591811447
2.475,0.6183116354418493
2.476,0.6175253933909701
2.477,0.6167385338147491
2.478,0.6159510575000451
2.479,0.6151629652343354
2.48,0.6143742578057118
2.481,0.6135849360028814
2.482,0.6127950006151659
2.483,0.6120044524325012
2.484,0.6112132922454351
2.485,0.6104215208451276
2.486,0.6096291390233498
2.487,0.6088361475724842
2.488,0.6080425472855217
2.489,0.6072483389560626
2.49,0.6064535233783147
2.491,0.6056581013470944
2.492,0.6048620736578232
2.493,0.6040654411065288
2.494,0.6032682044898433
2.495,0.6024703646050038
2.496,0.60167192224985
2.497,0.6008728782228241
2.498,0.6000732333229697
2.499,0.5992729883499323
2.5,0.5984721441039564
2.501,0.5976707013858864
2.5020000000000002,0.5968686609971645
2.503,0.5960660237398316
2.504,0.5952627904165246
2.505,0.594458961830477
2.5060000000000002,0.5936545387855166
2.507,0.5928495220860672
2.508,0.5920439125371452
2.509,0.59123771094436
2.5100000000000002,0.5904309181139127
2.511,0.5896235348525968
2.512,0.5888155619677953
2.513,0.5880070002674809
2.5140000000000002,0.5871978505602148
2.515,0.5863881136551474
2.516,0.5855777903620153
2.517,0.5847668814911416
2.5180000000000002,0.5839553878534348
2.519,0.5831433102603891
2.52,0.5823306495240819
2.521,0.5815174064571735
2.5220000000000002,0.5807035818729069
2.523,0.5798891765851072
2.524,0.5790741914081791
2.525,0.578258627157108
2.5260000000000002,0.5774424846474574
2.527,0.5766257646953707
2.528,0.5758084681175674
2.529,0.5749905957313439
2.5300000000000002,0.5741721483545723
2.531,0.5733531268057005
2.532,0.5725335319037497
2.533,0.5717133644683147
2.5340000000000003,0.5708926253195625
2.535,0.5700713152782328
2.536,0.5692494351656355
2.537,0.5684269858036505
2.5380000000000003,0.5676039680147266
2.539,0.5667803826218824
2.54,0.5659562304487028
2.541,0.5651315123193399
2.5420000000000003,0.5643062290585114
2.543,0.5634803814915013
2.544,0.5626539704441565
2.545,0.5618269967428883
2.5460000000000003,0.5609994612146697
2.547,0.5601713646870371
2.548,0.5593427079880865
2.549,0.5585134919464745
2.5500000000000003,0.5576837173914166
2.551,0.5568533851526883
2.552,0.5560224960606213
2.553,0.5551910509461044
2.5540000000000003,0.5543590506405826
2.555,0.5535264959760566
2.556,0.5526933877850808
2.557,0.5518597269007632
2.5580000000000003,0.5510255141567645
2.559,0.5501907503872978
2.56,0.5493554364271266
2.561,0.5485195731115647
2.562,0.5476831612764755
2.563,0.5468462017582703
2.564,0.5460086953939092
2.565,0.5451706430208982
2.566,0.5443320454772896
2.567,0.5434929036016806
2.568,0.5426532182332137
2.569,0.5418129902115736
2.57,0.5409722203769886
2.571,0.5401309095702278
2.572,0.5392890586326029
2.573,0.5384466684059643
2.574,0.5376037397327021
2.575,0.5367602734557447
2.576,0.5359162704185589
2.577,0.5350717314651474
2.578,0.5342266574400489
2.579,0.5333810491883372
2.58,0.5325349075556212
2.581,0.5316882333880418
2.582,0.5308410275322735
2.583,0.5299932908355215
2.584,0.5291450241455231
2.585,0.5282962283105448
2.586,0.5274469041793821
2.587,0.5265970526013589
2.588,0.5257466744263273
2.589,0.5248957705046651
2.59,0.5240443416872761
2.591,0.5231923888255887
2.592,0.5223399127715566
2.593,0.521486914377655
2.594,0.5206333944968827
2.595,0.5197793539827589
2.596,0.5189247936893246
2.597,0.51806971447114
2.598,0.5172141171832841
2.599,0.5163580026813538
2.6,0.5155013718214642
2.601,0.5146442254602457
2.602,0.5137865644548446
2.603,0.5129283896629215
2.604,0.5120697019426519
2.605,0.511210502152723
2.606,0.5103507911523345
2.607,0.509490569801197
2.608,0.5086298389595326
2.609,0.5077685994880716
2.61,0.5069068522480534
2.611,0.5060445981012249
2.612,0.5051818379098408
2.613,0.5043185725366609
2.614,0.5034548028449505
2.615,0.5025905296984787
2.616,0.5017257539615196
2.617,0.5008604764988484
2.618,0.4999946981757423
2.619,0.4991284198579794
2.62,0.49826164241183857
2.621,0.49739436670409687
2.622,0.4965265936020299
2.623,0.4956583239734103
2.624,0.4947895586865085
2.625,0.4939202986100892
2.626,0.4930505446134124
2.6270000000000002,0.4921802975662317
2.628,0.4913095583387949
2.629,0.49043832780184066
2.63,0.4895666068265995
2.6310000000000002,0.48869439628479194
2.632,0.4878216970486292
2.633,0.48694850999081
2.634,0.4860748359845215
2.6350000000000002,0.4852006759034371
2.636,0.48432603062171753
2.637,0.4834509010140078
2.638,0.48257528795543725
2.6390000000000002,0.4816991923216187
2.64,0.48082261498864826
2.641,0.4799455568331029
2.642,0.47906801873204075
2.6430000000000002,0.47819000156299935
2.644,0.47731150620399665
2.645,0.47643253353352755
2.646,0.47555308443056454
2.6470000000000002,0.47467315977455643
2.648,0.47379276044542845
2.649,0.47291188732357947
2.65,0.47203054128988264
2.6510000000000002,0.47114872322568346
2.652,0.47026643401280066
2.653,0.4693836745335231
2.654,0.46850044567061006
2.6550000000000002,0.46761674830729005
2.656,0.4667325833272611
2.657,0.4658479516146876
2.658,0.46496285405420146
2.6590000000000003,0.46407729153089955
2.66,0.4631912649303452
2.661,0.46230477513856444
2.662,0.46141782304204715
2.6630000000000003,0.4605304095277448
2.664,0.45964253548307177
2.665,0.45875420179590154
2.666,0.45786540935456777
2.6670000000000003,0.4569761590478623
2.668,0.45608645176503637
2.669,0.4551962883957966
2.67,0.45430566983030646
2.6710000000000003,0.4534145969591839
2.672,0.45252307067350256
2.673,0.4516310918647883
2.674,0.4507386614250197
2.6750000000000003,0.44984578024662697
2.676,0.4489524492224918
2.677,0.44805866924594484
2.678,0.447164441210766
2.6790000000000003,0.4462697660111828
2.68,0.44537464454187115
2.681,0.4444790776979521
2.682,0.44358306637499234
2.6830000000000003,0.4426866114690028
2.684,0.4417897138764391
2.685,0.4408923744941983
2.686,0.43999459421961984
2.6870000000000003,0.43909637395048334
2.688,0.4381977145850099
2.689,0.4372986170218584
2.69,0.4363990821601263
2.691,0.43549911089934845
2.692,0.43459870413949553
2.693,0.43369786278097516
2.694,0.4327965877246281
2.695,0.43189487987172936
2.696,0.4309927401239864
2.697,0.4300901693835396
2.698,0.42918716855295924
2.699,0.42828373853524615
2.7,0.4273798802338298
2.701,0.42647559455256917
2.702,0.4255708823957496
2.703,0.42466574466808304
2.704,0.42376018227470685
2.705,0.4228541961211841
2.706,0.4219477871135004
2.707,0.4210409561580648
2.708,0.4201337041617077
2.709,0.4192260320316819
2.71,0.418317940675659
2.711,0.4174094310017302
2.712,0.4165005039184049
2.713,0.4155911603346107
2.714,0.4146814011596908
2.715,0.4137712273034044
2.716,0.4128606396759246
2.717,0.41194963918784006
2.718,0.41103822675015067
2.719,0.41012640327426875
2.72,0.4092141696720173
2.721,0.4083015268556307
2.722,0.4073884757377513
2.723,0.4064750172314301
2.724,0.4055611522501251
2.725,0.4046468817077021
2.726,0.4037322065184311
2.727,0.4028171275969872
2.728,0.4019016458584489
2.729,0.4009857622182986
2.73,0.4000694775924195
2.731,0.3991527928970962
2.732,0.39823570904901284
2.733,0.397318226965254
2.734,0.3964003475633013
2.735,0.39548207176103406
2.736,0.39456340047672767
2.737,0.393644334629054
2.738,0.3927248751370786
2.739,0.39180502292026076
2.74,0.3908847788984522
2.741,0.38996414399189777
2.742,0.38904311912123185
2.743,0.3881217052074792
2.744,0.3871999031720533
2.745,0.38627771393675686
2.746,0.3853551384237787
2.747,0.38443217755569425
2.748,0.38350883225546384
2.749,0.38258510344643354
2.75,0.3816609920523317
2.751,0.3807364989972696
2.7520000000000002,0.3798116252057398
2.753,0.3788863716026169
2.754,0.377960739113154
2.755,0.3770347286629834
2.7560000000000002,0.37610834117811515
2.757,0.37518157758493753
2.758,0.3742544388102136
2.759,0.37332692578108195
2.7600000000000002,0.3723990394250553
2.761,0.37147078067002065
2.762,0.3705421504442363
2.763,0.36961314967633235
2.7640000000000002,0.36868377929530916
2.765,0.36775404023053776
2.766,0.3668239334117568
2.767,0.365893459769073
2.7680000000000002,0.3649626202329595
2.769,0.3640314157342566
2.77,0.3630998472041683
2.771,0.3621679155742631
2.7720000000000002,0.361235621776472
2.773,0.3603029667430897
2.774,0.3593699514067707
2.775,0.3584365767005302
2.7760000000000002,0.3575028435577425
2.777,0.35656875291214135
2.778,0.35563430569781707
2.779,0.35469950284921675
2.7800000000000002,0.3537643453011427
2.781,0.35282883398875325
2.782,0.3518929698475592
2.783,0.3509567538134246
2.7840000000000003,0.3500201868225651
2.785,0.3490832698115483
2.786,0.34814600371729076
2.787,0.34720838947705857
2.7880000000000003,0.3462704280284654
2.789,0.34533212030947347
2.79,0.34439346725839
2.791,0.343454469813868
2.7920000000000003,0.3425151289149044
2.793,0.3415754455008408
2.794,0.34063542051136014
2.795,0.33969505488648744
2.7960000000000003,0.3387543495665877
2.797,0.337813305492367
2.798,0.336871923604869
2.799,0.3359302048454755
2.8000000000000003,0.33498815015590466
2.801,0.33404576047821205
2.802,0.33310303675478675
2.803,0.3321599799283525
2.8040000000000003,0.3312165909419656
2.805,0.33027287073901573
2.806,0.3293288202632227
2.807,0.3283844404586368
2.8080000000000003,0.32743973226963735
2.809,0.3264946966409334
2.81,0.32554933451756
2.811,0.32460364684487925
2.8120000000000003,0.3236576345685782
2.813,0.3227112986346701
2.814,0.3217646399894901
2.815,0.32081765957969705
2.816,0.3198703583522711
2.817,0.31892273725451303
